country,year,week,cases,lat,lon
Luxembourg,2025,22,0.0,49.6116,6.1319
Luxembourg,2025,23,0.0,49.6116,6.1319
Luxembourg,2025,24,1.0,49.6116,6.1319
Luxembourg,2025,25,0.0,49.6116,6.1319
Luxembourg,2025,26,1.0,49.6116,6.1319
Luxembourg,2025,27,0.0,49.6116,6.1319
Luxembourg,2025,28,0.0,49.6116,6.1319
Luxembourg,2025,29,0.0,49.6116,6.1319
Luxembourg,2025,30,0.0,49.6116,6.1319
Luxembourg,2025,31,1.0,49.6116,6.1319
Luxembourg,2025,32,0.0,49.6116,6.1319
Luxembourg,2025,33,0.0,49.6116,6.1319
Luxembourg,2025,34,1.0,49.6116,6.1319
Luxembourg,2025,35,0.0,49.6116,6.1319
Luxembourg,2025,36,0.0,49.6116,6.1319
Luxembourg,2025,37,0.0,49.6116,6.1319
Luxembourg,2025,38,0.0,49.6116,6.1319
Luxembourg,2025,39,0.0,49.6116,6.1319
Luxembourg,2025,40,0.0,49.6116,6.1319
Luxembourg,2025,41,0.0,49.6116,6.1319
Luxembourg,2025,42,1.0,49.6116,6.1319
Luxembourg,2025,43,1.0,49.6116,6.1319
Luxembourg,2025,44,1.0,49.6116,6.1319
Luxembourg,2025,45,0.0,49.6116,6.1319
Luxembourg,2025,46,1.0,49.6116,6.1319
Luxembourg,2025,47,1.0,49.6116,6.1319
Luxembourg,2025,48,1.0,49.6116,6.1319
Luxembourg,2025,49,9.0,49.6116,6.1319
Luxembourg,2025,50,14.0,49.6116,6.1319
Luxembourg,2025,51,14.0,49.6116,6.1319
Luxembourg,2025,52,28.0,49.6116,6.1319
Luxembourg,2026,2,15.0,49.6116,6.1319
Luxembourg,2026,3,42.0,49.6116,6.1319
Luxembourg,2026,4,47.0,49.6116,6.1319
Luxembourg,2026,5,50.0,49.6116,6.1319
Luxembourg,2026,6,45.0,49.6116,6.1319
Luxembourg,2026,7,35.0,49.6116,6.1319
Luxembourg,2026,8,20.0,49.6116,6.1319
Luxembourg,2026,9,3.0,49.6116,6.1319
Luxembourg,2026,10,11.0,49.6116,6.1319
Malta,2022,43,3.0,35.8989,14.5146
Malta,2022,45,2.0,35.8989,14.5146
Malta,2022,46,1.0,35.8989,14.5146
Malta,2022,47,2.0,35.8989,14.5146
Malta,2022,49,1.0,35.8989,14.5146
Malta,2022,50,2.0,35.8989,14.5146
Malta,2022,51,2.0,35.8989,14.5146
Malta,2022,52,1.0,35.8989,14.5146
Malta,2023,1,2.0,35.8989,14.5146
Malta,2023,41,2.0,35.8989,14.5146
Netherlands,2021,25,0.0,52.3676,4.9041
Netherlands,2021,26,0.0,52.3676,4.9041
Netherlands,2021,27,0.0,52.3676,4.9041
Netherlands,2021,28,0.0,52.3676,4.9041
Netherlands,2021,29,0.0,52.3676,4.9041
Netherlands,2021,30,0.0,52.3676,4.9041
Netherlands,2021,31,0.0,52.3676,4.9041
Netherlands,2021,32,0.0,52.3676,4.9041
Netherlands,2021,33,0.0,52.3676,4.9041
Netherlands,2021,34,0.0,52.3676,4.9041
Netherlands,2021,35,0.0,52.3676,4.9041
Netherlands,2021,36,0.0,52.3676,4.9041
Netherlands,2021,37,0.0,52.3676,4.9041
Netherlands,2021,38,0.0,52.3676,4.9041
Netherlands,2021,39,0.0,52.3676,4.9041
Netherlands,2021,40,0.0,52.3676,4.9041
Netherlands,2021,41,1.0,52.3676,4.9041
Netherlands,2021,42,0.0,52.3676,4.9041
Netherlands,2021,43,0.0,52.3676,4.9041
Netherlands,2021,44,0.0,52.3676,4.9041
Netherlands,2021,45,1.0,52.3676,4.9041
Netherlands,2021,46,0.0,52.3676,4.9041
Netherlands,2021,47,0.0,52.3676,4.9041
Netherlands,2021,48,0.0,52.3676,4.9041
Netherlands,2021,49,0.0,52.3676,4.9041
Netherlands,2021,50,0.0,52.3676,4.9041
Netherlands,2021,51,0.0,52.3676,4.9041
Netherlands,2021,52,0.0,52.3676,4.9041
Netherlands,2022,1,0.0,52.3676,4.9041
Netherlands,2022,2,1.0,52.3676,4.9041
Netherlands,2022,3,0.0,52.3676,4.9041
Netherlands,2022,4,1.0,52.3676,4.9041
Netherlands,2022,5,0.0,52.3676,4.9041
Netherlands,2022,6,1.0,52.3676,4.9041
Netherlands,2022,7,1.0,52.3676,4.9041
Netherlands,2022,8,0.0,52.3676,4.9041
Netherlands,2022,9,6.0,52.3676,4.9041
Netherlands,2022,10,15.0,52.3676,4.9041
Netherlands,2022,11,20.0,52.3676,4.9041
Netherlands,2022,12,31.0,52.3676,4.9041
Netherlands,2022,13,31.0,52.3676,4.9041
Netherlands,2022,14,32.0,52.3676,4.9041
Netherlands,2022,15,39.0,52.3676,4.9041
Netherlands,2022,16,21.0,52.3676,4.9041
Netherlands,2022,17,9.0,52.3676,4.9041
Netherlands,2022,18,8.0,52.3676,4.9041
Netherlands,2022,19,8.0,52.3676,4.9041
Netherlands,2022,20,2.0,52.3676,4.9041
Netherlands,2022,21,1.0,52.3676,4.9041
Netherlands,2022,22,2.0,52.3676,4.9041
Netherlands,2022,23,0.0,52.3676,4.9041
Netherlands,2022,24,1.0,52.3676,4.9041
Netherlands,2022,25,0.0,52.3676,4.9041
Netherlands,2022,26,0.0,52.3676,4.9041
Netherlands,2022,27,0.0,52.3676,4.9041
Netherlands,2022,28,0.0,52.3676,4.9041
Netherlands,2022,29,1.0,52.3676,4.9041
Netherlands,2022,30,0.0,52.3676,4.9041
Netherlands,2022,31,0.0,52.3676,4.9041
Netherlands,2022,32,0.0,52.3676,4.9041
Netherlands,2022,33,1.0,52.3676,4.9041
Netherlands,2022,34,0.0,52.3676,4.9041
Netherlands,2022,35,0.0,52.3676,4.9041
Netherlands,2022,36,0.0,52.3676,4.9041
Netherlands,2022,37,0.0,52.3676,4.9041
Netherlands,2022,38,0.0,52.3676,4.9041
Netherlands,2022,39,0.0,52.3676,4.9041
Netherlands,2022,40,0.0,52.3676,4.9041
Netherlands,2022,41,1.0,52.3676,4.9041
Netherlands,2022,42,2.0,52.3676,4.9041
Netherlands,2022,43,0.0,52.3676,4.9041
Netherlands,2022,44,2.0,52.3676,4.9041
Netherlands,2022,45,2.0,52.3676,4.9041
Netherlands,2022,46,2.0,52.3676,4.9041
Netherlands,2022,47,1.0,52.3676,4.9041
Netherlands,2022,48,5.0,52.3676,4.9041
Netherlands,2022,49,10.0,52.3676,4.9041
Netherlands,2022,50,19.0,52.3676,4.9041
Netherlands,2022,51,32.0,52.3676,4.9041
Netherlands,2022,52,27.0,52.3676,4.9041
Netherlands,2023,1,28.0,52.3676,4.9041
Netherlands,2023,2,17.0,52.3676,4.9041
Netherlands,2023,3,11.0,52.3676,4.9041
Netherlands,2023,4,11.0,52.3676,4.9041
Netherlands,2023,5,39.0,52.3676,4.9041
Netherlands,2023,6,22.0,52.3676,4.9041
Netherlands,2023,7,27.0,52.3676,4.9041
Netherlands,2023,8,13.0,52.3676,4.9041
Netherlands,2023,9,9.0,52.3676,4.9041
Netherlands,2023,10,5.0,52.3676,4.9041
Netherlands,2023,11,8.0,52.3676,4.9041
Netherlands,2023,12,3.0,52.3676,4.9041
Netherlands,2023,13,5.0,52.3676,4.9041
Netherlands,2023,14,0.0,52.3676,4.9041
Netherlands,2023,15,0.0,52.3676,4.9041
Netherlands,2023,16,1.0,52.3676,4.9041
Netherlands,2023,17,0.0,52.3676,4.9041
Netherlands,2023,18,0.0,52.3676,4.9041
Netherlands,2023,19,0.0,52.3676,4.9041
Netherlands,2023,20,0.0,52.3676,4.9041
Netherlands,2023,21,0.0,52.3676,4.9041
Netherlands,2023,22,0.0,52.3676,4.9041
Netherlands,2023,23,0.0,52.3676,4.9041
Netherlands,2023,24,0.0,52.3676,4.9041
Netherlands,2023,25,0.0,52.3676,4.9041
Netherlands,2023,26,0.0,52.3676,4.9041
Netherlands,2023,27,0.0,52.3676,4.9041
Netherlands,2023,28,0.0,52.3676,4.9041
Netherlands,2023,29,0.0,52.3676,4.9041
Netherlands,2023,30,0.0,52.3676,4.9041
Netherlands,2023,31,0.0,52.3676,4.9041
Netherlands,2023,32,0.0,52.3676,4.9041
Netherlands,2023,33,1.0,52.3676,4.9041
Netherlands,2023,34,0.0,52.3676,4.9041
Netherlands,2023,35,0.0,52.3676,4.9041
Netherlands,2023,36,1.0,52.3676,4.9041
Netherlands,2023,37,3.0,52.3676,4.9041
Netherlands,2023,38,1.0,52.3676,4.9041
Netherlands,2023,39,0.0,52.3676,4.9041
Netherlands,2023,40,0.0,52.3676,4.9041
Netherlands,2023,41,2.0,52.3676,4.9041
Netherlands,2023,42,0.0,52.3676,4.9041
Netherlands,2023,43,0.0,52.3676,4.9041
Netherlands,2023,44,0.0,52.3676,4.9041
Netherlands,2023,45,1.0,52.3676,4.9041
Netherlands,2023,46,1.0,52.3676,4.9041
Netherlands,2023,47,3.0,52.3676,4.9041
Netherlands,2023,48,1.0,52.3676,4.9041
Netherlands,2023,49,11.0,52.3676,4.9041
Netherlands,2023,50,21.0,52.3676,4.9041
Netherlands,2023,51,10.0,52.3676,4.9041
Netherlands,2023,52,6.0,52.3676,4.9041
Netherlands,2024,1,15.0,52.3676,4.9041
Netherlands,2024,2,22.0,52.3676,4.9041
Netherlands,2024,3,50.0,52.3676,4.9041
Netherlands,2024,4,56.0,52.3676,4.9041
Netherlands,2024,5,42.0,52.3676,4.9041
Netherlands,2024,6,35.0,52.3676,4.9041
Netherlands,2024,7,36.0,52.3676,4.9041
Netherlands,2024,8,20.0,52.3676,4.9041
Netherlands,2024,9,13.0,52.3676,4.9041
Netherlands,2024,10,5.0,52.3676,4.9041
Netherlands,2024,11,7.0,52.3676,4.9041
Netherlands,2024,12,3.0,52.3676,4.9041
Netherlands,2024,13,4.0,52.3676,4.9041
Netherlands,2024,14,1.0,52.3676,4.9041
Netherlands,2024,15,1.0,52.3676,4.9041
Netherlands,2024,16,0.0,52.3676,4.9041
Netherlands,2024,17,0.0,52.3676,4.9041
Netherlands,2024,18,2.0,52.3676,4.9041
Netherlands,2024,19,0.0,52.3676,4.9041
Netherlands,2024,20,0.0,52.3676,4.9041
Netherlands,2024,21,0.0,52.3676,4.9041
Netherlands,2024,22,0.0,52.3676,4.9041
Netherlands,2024,23,0.0,52.3676,4.9041
Netherlands,2024,24,0.0,52.3676,4.9041
Netherlands,2024,25,1.0,52.3676,4.9041
Netherlands,2024,26,0.0,52.3676,4.9041
Netherlands,2024,27,0.0,52.3676,4.9041
Netherlands,2024,28,1.0,52.3676,4.9041
Netherlands,2024,29,0.0,52.3676,4.9041
Netherlands,2024,30,0.0,52.3676,4.9041
Netherlands,2024,31,0.0,52.3676,4.9041
Netherlands,2024,32,0.0,52.3676,4.9041
Netherlands,2024,33,1.0,52.3676,4.9041
Netherlands,2024,34,0.0,52.3676,4.9041
Netherlands,2024,35,2.0,52.3676,4.9041
Netherlands,2024,36,0.0,52.3676,4.9041
Netherlands,2024,37,0.0,52.3676,4.9041
Netherlands,2024,38,4.0,52.3676,4.9041
Netherlands,2024,39,2.0,52.3676,4.9041
Netherlands,2025,1,2.0,52.3676,4.9041
Netherlands,2025,41,0.0,52.3676,4.9041
Netherlands,2025,42,0.0,52.3676,4.9041
Netherlands,2025,43,0.0,52.3676,4.9041
Netherlands,2025,44,0.0,52.3676,4.9041
Netherlands,2025,45,4.0,52.3676,4.9041
Netherlands,2025,46,0.0,52.3676,4.9041
Netherlands,2025,47,1.0,52.3676,4.9041
Netherlands,2025,48,0.0,52.3676,4.9041
Netherlands,2025,49,1.0,52.3676,4.9041
Netherlands,2025,50,2.0,52.3676,4.9041
Netherlands,2025,51,7.0,52.3676,4.9041
Netherlands,2025,52,11.0,52.3676,4.9041
Netherlands,2026,2,10.0,52.3676,4.9041
Netherlands,2026,3,13.0,52.3676,4.9041
Netherlands,2026,4,27.0,52.3676,4.9041
Netherlands,2026,5,22.0,52.3676,4.9041
Netherlands,2026,6,27.0,52.3676,4.9041
Netherlands,2026,7,52.0,52.3676,4.9041
Netherlands,2026,8,47.0,52.3676,4.9041
Netherlands,2026,9,33.0,52.3676,4.9041
Netherlands,2026,10,23.0,52.3676,4.9041
Norway,2021,25,0.0,59.9139,10.7522
Norway,2021,26,0.0,59.9139,10.7522
Norway,2021,27,0.0,59.9139,10.7522
Norway,2021,28,0.0,59.9139,10.7522
Norway,2021,29,0.0,59.9139,10.7522
Norway,2021,30,0.0,59.9139,10.7522
Norway,2021,31,0.0,59.9139,10.7522
Norway,2021,32,0.0,59.9139,10.7522
Norway,2021,33,0.0,59.9139,10.7522
Norway,2021,34,0.0,59.9139,10.7522
Norway,2021,35,0.0,59.9139,10.7522
Norway,2021,36,0.0,59.9139,10.7522
Norway,2021,37,0.0,59.9139,10.7522
Norway,2021,38,0.0,59.9139,10.7522
Norway,2021,39,0.0,59.9139,10.7522
Norway,2021,40,0.0,59.9139,10.7522
Norway,2021,41,0.0,59.9139,10.7522
Norway,2021,42,0.0,59.9139,10.7522
Norway,2021,43,0.0,59.9139,10.7522
Norway,2021,44,0.0,59.9139,10.7522
Norway,2021,45,0.0,59.9139,10.7522
Norway,2021,46,0.0,59.9139,10.7522
Norway,2021,47,0.0,59.9139,10.7522
Norway,2021,48,0.0,59.9139,10.7522
Norway,2021,49,0.0,59.9139,10.7522
Norway,2021,50,0.0,59.9139,10.7522
Norway,2021,51,0.0,59.9139,10.7522
Norway,2021,52,0.0,59.9139,10.7522
Norway,2022,1,0.0,59.9139,10.7522
Norway,2022,2,0.0,59.9139,10.7522
Norway,2022,3,0.0,59.9139,10.7522
Norway,2022,4,0.0,59.9139,10.7522
Norway,2022,5,0.0,59.9139,10.7522
Norway,2022,6,0.0,59.9139,10.7522
Norway,2022,7,0.0,59.9139,10.7522
Norway,2022,8,0.0,59.9139,10.7522
Norway,2022,9,7.0,59.9139,10.7522
Norway,2022,10,6.0,59.9139,10.7522
Norway,2022,11,14.0,59.9139,10.7522
Norway,2022,12,36.0,59.9139,10.7522
Norway,2022,13,48.0,59.9139,10.7522
Norway,2022,14,87.0,59.9139,10.7522
Norway,2022,15,19.0,59.9139,10.7522
Norway,2022,16,51.0,59.9139,10.7522
Norway,2022,17,28.0,59.9139,10.7522
Norway,2022,18,22.0,59.9139,10.7522
Norway,2022,19,25.0,59.9139,10.7522
Norway,2022,20,26.0,59.9139,10.7522
Norway,2022,21,20.0,59.9139,10.7522
Norway,2022,22,13.0,59.9139,10.7522
Norway,2022,23,22.0,59.9139,10.7522
Norway,2022,24,9.0,59.9139,10.7522
Norway,2022,25,13.0,59.9139,10.7522
Norway,2022,26,8.0,59.9139,10.7522
Norway,2022,27,4.0,59.9139,10.7522
Norway,2022,28,8.0,59.9139,10.7522
Norway,2022,29,5.0,59.9139,10.7522
Norway,2022,30,10.0,59.9139,10.7522
Norway,2022,31,10.0,59.9139,10.7522
Norway,2022,32,4.0,59.9139,10.7522
Norway,2022,33,5.0,59.9139,10.7522
Norway,2022,34,5.0,59.9139,10.7522
Norway,2022,35,5.0,59.9139,10.7522
Norway,2022,36,14.0,59.9139,10.7522
Norway,2022,37,12.0,59.9139,10.7522
Norway,2022,38,13.0,59.9139,10.7522
Norway,2022,39,13.0,59.9139,10.7522
Norway,2022,40,0.0,59.9139,10.7522
Norway,2022,41,1.0,59.9139,10.7522
Norway,2022,42,2.0,59.9139,10.7522
Norway,2022,43,1.0,59.9139,10.7522
Norway,2022,44,0.0,59.9139,10.7522
Norway,2022,45,5.0,59.9139,10.7522
Norway,2022,46,2.0,59.9139,10.7522
Norway,2022,47,9.0,59.9139,10.7522
Norway,2022,48,16.0,59.9139,10.7522
Norway,2022,49,31.0,59.9139,10.7522
Norway,2022,50,56.0,59.9139,10.7522
Norway,2022,51,76.0,59.9139,10.7522
Norway,2022,52,53.0,59.9139,10.7522
Norway,2023,1,44.0,59.9139,10.7522
Norway,2023,2,35.0,59.9139,10.7522
Norway,2023,3,27.0,59.9139,10.7522
Norway,2023,4,27.0,59.9139,10.7522
Norway,2023,5,32.0,59.9139,10.7522
Norway,2023,6,37.0,59.9139,10.7522
Norway,2023,7,18.0,59.9139,10.7522
Norway,2023,8,20.0,59.9139,10.7522
Norway,2023,9,17.0,59.9139,10.7522
Norway,2023,10,22.0,59.9139,10.7522
Norway,2023,11,34.0,59.9139,10.7522
Norway,2023,12,15.0,59.9139,10.7522
Norway,2023,13,29.0,59.9139,10.7522
Norway,2023,14,6.0,59.9139,10.7522
Norway,2023,15,11.0,59.9139,10.7522
Norway,2023,16,13.0,59.9139,10.7522
Norway,2023,17,9.0,59.9139,10.7522
Norway,2023,18,2.0,59.9139,10.7522
Norway,2023,19,2.0,59.9139,10.7522
Norway,2023,20,2.0,59.9139,10.7522
Norway,2023,21,0.0,59.9139,10.7522
Norway,2023,22,1.0,59.9139,10.7522
Norway,2023,23,0.0,59.9139,10.7522
Norway,2023,24,0.0,59.9139,10.7522
Norway,2023,25,0.0,59.9139,10.7522
Norway,2023,26,0.0,59.9139,10.7522
Norway,2023,27,0.0,59.9139,10.7522
Norway,2023,28,0.0,59.9139,10.7522
Norway,2023,29,2.0,59.9139,10.7522
Norway,2023,30,1.0,59.9139,10.7522
Norway,2023,31,0.0,59.9139,10.7522
Norway,2023,32,0.0,59.9139,10.7522
Norway,2023,33,0.0,59.9139,10.7522
Norway,2023,34,0.0,59.9139,10.7522
Norway,2023,35,0.0,59.9139,10.7522
Norway,2023,36,0.0,59.9139,10.7522
Norway,2023,37,0.0,59.9139,10.7522
Norway,2023,38,0.0,59.9139,10.7522
Norway,2023,39,0.0,59.9139,10.7522
Norway,2023,40,0.0,59.9139,10.7522
Norway,2023,41,0.0,59.9139,10.7522
Norway,2023,42,2.0,59.9139,10.7522
Norway,2023,43,4.0,59.9139,10.7522
Norway,2023,44,6.0,59.9139,10.7522
Norway,2023,45,8.0,59.9139,10.7522
Norway,2023,46,4.0,59.9139,10.7522
Norway,2023,47,4.0,59.9139,10.7522
Norway,2023,48,5.0,59.9139,10.7522
Norway,2023,49,11.0,59.9139,10.7522
Norway,2023,50,21.0,59.9139,10.7522
Norway,2023,51,9.0,59.9139,10.7522
Norway,2023,52,10.0,59.9139,10.7522
Norway,2024,1,11.0,59.9139,10.7522
Norway,2024,2,15.0,59.9139,10.7522
Norway,2024,3,22.0,59.9139,10.7522
Norway,2024,4,25.0,59.9139,10.7522
Norway,2024,5,9.0,59.9139,10.7522
Norway,2024,6,16.0,59.9139,10.7522
Norway,2024,7,15.0,59.9139,10.7522
Norway,2024,8,22.0,59.9139,10.7522
Norway,2024,9,23.0,59.9139,10.7522
Norway,2024,10,7.0,59.9139,10.7522
Norway,2024,11,8.0,59.9139,10.7522
Norway,2024,12,9.0,59.9139,10.7522
Norway,2024,13,2.0,59.9139,10.7522
Norway,2024,14,5.0,59.9139,10.7522
Norway,2024,15,1.0,59.9139,10.7522
Norway,2024,16,1.0,59.9139,10.7522
Norway,2024,17,1.0,59.9139,10.7522
Norway,2024,18,1.0,59.9139,10.7522
Norway,2024,19,0.0,59.9139,10.7522
Norway,2024,20,2.0,59.9139,10.7522
Norway,2024,21,3.0,59.9139,10.7522
Norway,2024,22,0.0,59.9139,10.7522
Norway,2024,23,3.0,59.9139,10.7522
Norway,2024,24,0.0,59.9139,10.7522
Norway,2024,25,0.0,59.9139,10.7522
Norway,2024,26,1.0,59.9139,10.7522
Norway,2024,27,0.0,59.9139,10.7522
Norway,2024,28,0.0,59.9139,10.7522
Norway,2024,29,1.0,59.9139,10.7522
Norway,2024,30,0.0,59.9139,10.7522
Norway,2024,31,2.0,59.9139,10.7522
Norway,2024,32,1.0,59.9139,10.7522
Norway,2024,33,0.0,59.9139,10.7522
Norway,2024,34,1.0,59.9139,10.7522
Norway,2024,35,1.0,59.9139,10.7522
Norway,2024,36,2.0,59.9139,10.7522
Norway,2024,37,1.0,59.9139,10.7522
Norway,2024,38,0.0,59.9139,10.7522
Norway,2024,39,0.0,59.9139,10.7522
Norway,2024,40,1.0,59.9139,10.7522
Norway,2024,41,0.0,59.9139,10.7522
Norway,2024,42,0.0,59.9139,10.7522
Norway,2024,43,0.0,59.9139,10.7522
Norway,2024,44,1.0,59.9139,10.7522
Norway,2024,45,1.0,59.9139,10.7522
Norway,2024,46,1.0,59.9139,10.7522
Norway,2024,47,1.0,59.9139,10.7522
Norway,2024,48,1.0,59.9139,10.7522
Norway,2024,49,4.0,59.9139,10.7522
Norway,2024,50,2.0,59.9139,10.7522
Norway,2024,51,6.0,59.9139,10.7522
Norway,2024,52,1.0,59.9139,10.7522
Norway,2025,1,7.0,59.9139,10.7522
Norway,2025,2,12.0,59.9139,10.7522
Norway,2025,3,13.0,59.9139,10.7522
Norway,2025,4,14.0,59.9139,10.7522
Norway,2025,5,29.0,59.9139,10.7522
Norway,2025,6,31.0,59.9139,10.7522
Norway,2025,7,35.0,59.9139,10.7522
Norway,2025,8,47.0,59.9139,10.7522
Norway,2025,9,57.0,59.9139,10.7522
Norway,2025,10,37.0,59.9139,10.7522
Norway,2025,11,32.0,59.9139,10.7522
Norway,2025,12,38.0,59.9139,10.7522
Norway,2025,13,20.0,59.9139,10.7522
Norway,2025,14,13.0,59.9139,10.7522
Norway,2025,15,9.0,59.9139,10.7522
Norway,2025,16,8.0,59.9139,10.7522
Norway,2025,17,2.0,59.9139,10.7522
Norway,2025,18,7.0,59.9139,10.7522
Norway,2025,19,1.0,59.9139,10.7522
Norway,2025,20,1.0,59.9139,10.7522
Norway,2025,21,2.0,59.9139,10.7522
Norway,2025,22,2.0,59.9139,10.7522
Norway,2025,23,2.0,59.9139,10.7522
Norway,2025,24,0.0,59.9139,10.7522
Norway,2025,25,0.0,59.9139,10.7522
Norway,2025,26,2.0,59.9139,10.7522
Norway,2025,27,0.0,59.9139,10.7522
Norway,2025,28,4.0,59.9139,10.7522
Norway,2025,29,0.0,59.9139,10.7522
Norway,2025,30,4.0,59.9139,10.7522
Norway,2025,31,0.0,59.9139,10.7522
Norway,2025,32,0.0,59.9139,10.7522
Norway,2025,33,0.0,59.9139,10.7522
Norway,2025,34,0.0,59.9139,10.7522
Norway,2025,35,0.0,59.9139,10.7522
Norway,2025,36,0.0,59.9139,10.7522
Norway,2025,37,0.0,59.9139,10.7522
Norway,2025,38,0.0,59.9139,10.7522
Norway,2025,39,1.0,59.9139,10.7522
Norway,2025,40,1.0,59.9139,10.7522
Norway,2025,41,0.0,59.9139,10.7522
Norway,2025,42,0.0,59.9139,10.7522
Norway,2025,43,0.0,59.9139,10.7522
Norway,2025,44,2.0,59.9139,10.7522
Norway,2025,45,2.0,59.9139,10.7522
Norway,2025,46,2.0,59.9139,10.7522
Norway,2025,47,0.0,59.9139,10.7522
Norway,2025,48,2.0,59.9139,10.7522
Norway,2025,49,14.0,59.9139,10.7522
Norway,2025,50,21.0,59.9139,10.7522
Norway,2025,51,32.0,59.9139,10.7522
Norway,2025,52,42.0,59.9139,10.7522
Norway,2026,2,13.0,59.9139,10.7522
Norway,2026,3,13.0,59.9139,10.7522
Norway,2026,4,16.0,59.9139,10.7522
Norway,2026,5,18.0,59.9139,10.7522
Norway,2026,6,19.0,59.9139,10.7522
Norway,2026,7,13.0,59.9139,10.7522
Norway,2026,8,8.0,59.9139,10.7522
Norway,2026,9,5.0,59.9139,10.7522
Norway,2026,10,4.0,59.9139,10.7522
Poland,2021,25,0.0,52.2297,21.0122
Poland,2021,26,0.0,52.2297,21.0122
Poland,2021,27,0.0,52.2297,21.0122
Poland,2021,28,0.0,52.2297,21.0122
Poland,2021,29,0.0,52.2297,21.0122
Poland,2021,30,0.0,52.2297,21.0122
Poland,2021,31,0.0,52.2297,21.0122
Poland,2021,32,0.0,52.2297,21.0122
Poland,2021,33,0.0,52.2297,21.0122
Poland,2021,34,0.0,52.2297,21.0122
Poland,2021,35,0.0,52.2297,21.0122
Poland,2021,36,0.0,52.2297,21.0122
Poland,2021,37,0.0,52.2297,21.0122
Poland,2021,38,0.0,52.2297,21.0122
Poland,2021,39,0.0,52.2297,21.0122
Poland,2021,40,0.0,52.2297,21.0122
Poland,2021,41,0.0,52.2297,21.0122
Poland,2021,42,0.0,52.2297,21.0122
Poland,2021,43,0.0,52.2297,21.0122
Poland,2021,45,0.0,52.2297,21.0122
Poland,2021,46,1.0,52.2297,21.0122
Poland,2021,47,0.0,52.2297,21.0122
Poland,2021,48,0.0,52.2297,21.0122
Poland,2021,49,0.0,52.2297,21.0122
Poland,2021,50,0.0,52.2297,21.0122
Poland,2021,51,0.0,52.2297,21.0122
Poland,2021,52,0.0,52.2297,21.0122
Poland,2022,1,0.0,52.2297,21.0122
Poland,2022,2,0.0,52.2297,21.0122
Poland,2022,3,0.0,52.2297,21.0122
Poland,2022,4,2.0,52.2297,21.0122
Poland,2022,5,0.0,52.2297,21.0122
Poland,2022,6,0.0,52.2297,21.0122
Poland,2022,7,0.0,52.2297,21.0122
Poland,2022,8,1.0,52.2297,21.0122
Poland,2022,9,0.0,52.2297,21.0122
Poland,2022,10,0.0,52.2297,21.0122
Poland,2022,11,5.0,52.2297,21.0122
Poland,2022,12,8.0,52.2297,21.0122
Poland,2022,13,17.0,52.2297,21.0122
Poland,2022,14,20.0,52.2297,21.0122
Poland,2022,15,18.0,52.2297,21.0122
Poland,2022,16,12.0,52.2297,21.0122
Poland,2022,17,13.0,52.2297,21.0122
Poland,2022,18,7.0,52.2297,21.0122
Poland,2022,19,3.0,52.2297,21.0122
Poland,2022,20,3.0,52.2297,21.0122
Poland,2022,21,1.0,52.2297,21.0122
Poland,2022,22,0.0,52.2297,21.0122
Poland,2022,23,0.0,52.2297,21.0122
Poland,2022,24,0.0,52.2297,21.0122
Poland,2022,25,0.0,52.2297,21.0122
Poland,2022,26,0.0,52.2297,21.0122
Poland,2022,27,0.0,52.2297,21.0122
Poland,2022,28,0.0,52.2297,21.0122
Poland,2022,29,0.0,52.2297,21.0122
Poland,2022,30,1.0,52.2297,21.0122
Poland,2022,31,0.0,52.2297,21.0122
Poland,2022,32,0.0,52.2297,21.0122
Poland,2022,33,0.0,52.2297,21.0122
Poland,2022,34,0.0,52.2297,21.0122
Poland,2022,35,0.0,52.2297,21.0122
Poland,2022,36,0.0,52.2297,21.0122
Poland,2022,37,0.0,52.2297,21.0122
Poland,2022,38,0.0,52.2297,21.0122
Poland,2022,39,0.0,52.2297,21.0122
Poland,2022,40,0.0,52.2297,21.0122
Poland,2022,41,0.0,52.2297,21.0122
Poland,2022,42,0.0,52.2297,21.0122
Poland,2022,43,1.0,52.2297,21.0122
Poland,2022,44,0.0,52.2297,21.0122
Poland,2022,46,2.0,52.2297,21.0122
Poland,2022,47,3.0,52.2297,21.0122
Poland,2022,48,14.0,52.2297,21.0122
Poland,2022,49,43.0,52.2297,21.0122
Poland,2022,50,146.0,52.2297,21.0122
Poland,2022,51,142.0,52.2297,21.0122
Poland,2022,52,77.0,52.2297,21.0122
Poland,2023,1,118.0,52.2297,21.0122
Poland,2023,2,69.0,52.2297,21.0122
Poland,2023,3,36.0,52.2297,21.0122
Poland,2023,4,23.0,52.2297,21.0122
Poland,2023,5,23.0,52.2297,21.0122
Poland,2023,6,22.0,52.2297,21.0122
Poland,2023,7,26.0,52.2297,21.0122
Poland,2023,8,48.0,52.2297,21.0122
Poland,2023,9,25.0,52.2297,21.0122
Poland,2023,10,51.0,52.2297,21.0122
Poland,2023,11,65.0,52.2297,21.0122
Poland,2023,12,45.0,52.2297,21.0122
Poland,2023,13,41.0,52.2297,21.0122
Poland,2023,14,14.0,52.2297,21.0122
Poland,2023,15,7.0,52.2297,21.0122
Poland,2023,16,3.0,52.2297,21.0122
Poland,2023,17,1.0,52.2297,21.0122
Poland,2023,18,0.0,52.2297,21.0122
Poland,2023,19,2.0,52.2297,21.0122
Poland,2023,20,0.0,52.2297,21.0122
