country,year,week,cases,lat,lon,lag1,lag2,lag3,lag4,rolling_mean_3,rolling_mean_5,week_sin,week_cos
Czechia,2022,48,10.0,50.0755,14.4378,2.0,2.0,0.0,0.0,4.666666666666667,2.8,-0.4647231720437684,0.88545602565321
Czechia,2022,49,14.0,50.0755,14.4378,10.0,2.0,2.0,0.0,8.666666666666666,5.6,-0.35460488704253595,0.9350162426854147
Czechia,2022,50,23.0,50.0755,14.4378,14.0,10.0,2.0,2.0,15.666666666666666,10.2,-0.2393156642875578,0.970941817426052
Czechia,2022,51,37.0,50.0755,14.4378,23.0,14.0,10.0,2.0,24.666666666666668,17.2,-0.12053668025532363,0.992708874098054
Czechia,2022,52,4.0,50.0755,14.4378,37.0,23.0,14.0,10.0,21.333333333333332,17.6,6.432490598706546e-16,1.0
Czechia,2023,1,24.0,50.0755,14.4378,4.0,37.0,23.0,14.0,21.666666666666668,20.4,0.12053668025532305,0.992708874098054
Czechia,2023,2,22.0,50.0755,14.4378,24.0,4.0,37.0,23.0,16.666666666666668,22.0,0.23931566428755774,0.970941817426052
Czechia,2023,3,9.0,50.0755,14.4378,22.0,24.0,4.0,37.0,18.333333333333332,19.2,0.3546048870425356,0.9350162426854148
Czechia,2023,4,18.0,50.0755,14.4378,9.0,22.0,24.0,4.0,16.333333333333332,15.4,0.4647231720437685,0.8854560256532099
Czechia,2023,5,15.0,50.0755,14.4378,18.0,9.0,22.0,24.0,14.0,17.6,0.5680647467311558,0.8229838658936564
Czechia,2023,6,16.0,50.0755,14.4378,15.0,18.0,9.0,22.0,16.333333333333332,16.0,0.6631226582407952,0.7485107481711011
Czechia,2023,7,19.0,50.0755,14.4378,16.0,15.0,18.0,9.0,16.666666666666668,15.4,0.7485107481711011,0.6631226582407953
Czechia,2023,8,21.0,50.0755,14.4378,19.0,16.0,15.0,18.0,18.666666666666668,17.8,0.8229838658936564,0.5680647467311558
Czechia,2023,9,12.0,50.0755,14.4378,21.0,19.0,16.0,15.0,17.333333333333332,16.6,0.8854560256532098,0.4647231720437686
Czechia,2023,10,12.0,50.0755,14.4378,12.0,21.0,19.0,16.0,15.0,16.0,0.9350162426854148,0.35460488704253557
Czechia,2023,11,11.0,50.0755,14.4378,12.0,12.0,21.0,19.0,11.666666666666666,15.0,0.970941817426052,0.23931566428755804
Czechia,2023,12,8.0,50.0755,14.4378,11.0,12.0,12.0,21.0,10.333333333333334,12.8,0.992708874098054,0.120536680255323
Czechia,2023,13,14.0,50.0755,14.4378,8.0,11.0,12.0,12.0,11.0,11.4,1.0,-1.6081226496766366e-16
Czechia,2023,14,6.0,50.0755,14.4378,14.0,8.0,11.0,12.0,9.333333333333334,10.2,0.992708874098054,-0.12053668025532288
Czechia,2023,15,4.0,50.0755,14.4378,6.0,14.0,8.0,11.0,8.0,8.6,0.9709418174260521,-0.2393156642875575
Czechia,2023,16,2.0,50.0755,14.4378,4.0,6.0,14.0,8.0,4.0,6.8,0.9350162426854148,-0.35460488704253545
Czechia,2023,17,2.0,50.0755,14.4378,2.0,4.0,6.0,14.0,2.6666666666666665,5.6,0.8854560256532099,-0.4647231720437685
Czechia,2023,18,0.0,50.0755,14.4378,2.0,2.0,4.0,6.0,1.3333333333333333,2.8,0.8229838658936565,-0.5680647467311557
Czechia,2023,19,1.0,50.0755,14.4378,0.0,2.0,2.0,4.0,1.0,1.8,0.7485107481711013,-0.6631226582407951
Czechia,2023,20,1.0,50.0755,14.4378,1.0,0.0,2.0,2.0,0.6666666666666666,1.2,0.6631226582407952,-0.7485107481711012
Czechia,2023,21,0.0,50.0755,14.4378,1.0,1.0,0.0,2.0,0.6666666666666666,0.8,0.5680647467311558,-0.8229838658936564
Czechia,2023,22,0.0,50.0755,14.4378,0.0,1.0,1.0,0.0,0.3333333333333333,0.4,0.46472317204376906,-0.8854560256532096
Czechia,2023,23,0.0,50.0755,14.4378,0.0,0.0,1.0,1.0,0.0,0.4,0.35460488704253584,-0.9350162426854147
Czechia,2023,24,0.0,50.0755,14.4378,0.0,0.0,0.0,1.0,0.0,0.2,0.23931566428755768,-0.970941817426052
Czechia,2023,25,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532308,-0.992708874098054
Czechia,2023,26,1.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-3.216245299353273e-16,-1.0
Czechia,2023,27,0.0,50.0755,14.4378,1.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.12053668025532283,-0.992708874098054
Czechia,2023,28,0.0,50.0755,14.4378,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,-0.23931566428755743,-0.9709418174260521
Czechia,2023,29,0.0,50.0755,14.4378,0.0,0.0,1.0,0.0,0.0,0.2,-0.3546048870425356,-0.9350162426854148
Czechia,2023,30,0.0,50.0755,14.4378,0.0,0.0,0.0,1.0,0.0,0.2,-0.46472317204376806,-0.8854560256532101
Czechia,2023,31,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.5680647467311556,-0.8229838658936565
Czechia,2023,32,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.663122658240795,-0.7485107481711013
Czechia,2023,33,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,-0.6631226582407952
Czechia,2023,34,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.8229838658936564,-0.5680647467311559
Czechia,2023,35,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.8854560256532096,-0.4647231720437691
Czechia,2023,36,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.9350162426854147,-0.3546048870425359
Czechia,2023,37,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.970941817426052,-0.23931566428755774
Czechia,2023,38,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,-0.12053668025532357
Czechia,2023,39,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
Czechia,2023,40,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,0.1205366802553232
Czechia,2023,41,0.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.0,0.0,-0.9709418174260521,0.23931566428755738
Czechia,2023,42,1.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.9350162426854148,0.35460488704253557
Czechia,2023,43,0.0,50.0755,14.4378,1.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.8854560256532101,0.464723172043768
Czechia,2023,44,0.0,50.0755,14.4378,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,-0.822983865893657,0.5680647467311548
Czechia,2023,45,0.0,50.0755,14.4378,0.0,0.0,1.0,0.0,0.0,0.2,-0.7485107481711011,0.6631226582407953
Czechia,2023,46,0.0,50.0755,14.4378,0.0,0.0,0.0,1.0,0.0,0.2,-0.6631226582407956,0.7485107481711007
Czechia,2023,47,1.0,50.0755,14.4378,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.5680647467311559,0.8229838658936564
Czechia,2023,48,2.0,50.0755,14.4378,1.0,0.0,0.0,0.0,1.0,0.6,-0.4647231720437684,0.88545602565321
Czechia,2023,49,5.0,50.0755,14.4378,2.0,1.0,0.0,0.0,2.6666666666666665,1.6,-0.35460488704253595,0.9350162426854147
Czechia,2023,50,9.0,50.0755,14.4378,5.0,2.0,1.0,0.0,5.333333333333333,3.4,-0.2393156642875578,0.970941817426052
Czechia,2023,51,9.0,50.0755,14.4378,9.0,5.0,2.0,1.0,7.666666666666667,5.2,-0.12053668025532363,0.992708874098054
Czechia,2023,52,4.0,50.0755,14.4378,9.0,9.0,5.0,2.0,7.333333333333333,5.8,6.432490598706546e-16,1.0
Czechia,2024,1,12.0,50.0755,14.4378,4.0,9.0,9.0,5.0,8.333333333333334,7.8,0.12053668025532305,0.992708874098054
Czechia,2024,2,9.0,50.0755,14.4378,12.0,4.0,9.0,9.0,8.333333333333334,8.6,0.23931566428755774,0.970941817426052
Czechia,2024,3,32.0,50.0755,14.4378,9.0,12.0,4.0,9.0,17.666666666666668,13.2,0.3546048870425356,0.9350162426854148
Czechia,2024,4,33.0,50.0755,14.4378,32.0,9.0,12.0,4.0,24.666666666666668,18.0,0.4647231720437685,0.8854560256532099
Czechia,2024,5,46.0,50.0755,14.4378,33.0,32.0,9.0,12.0,37.0,26.4,0.5680647467311558,0.8229838658936564
Czechia,2024,6,39.0,50.0755,14.4378,46.0,33.0,32.0,9.0,39.333333333333336,31.8,0.6631226582407952,0.7485107481711011
Czechia,2024,7,17.0,50.0755,14.4378,39.0,46.0,33.0,32.0,34.0,33.4,0.7485107481711011,0.6631226582407953
Czechia,2024,8,29.0,50.0755,14.4378,17.0,39.0,46.0,33.0,28.333333333333332,32.8,0.8229838658936564,0.5680647467311558
Czechia,2024,9,9.0,50.0755,14.4378,29.0,17.0,39.0,46.0,18.333333333333332,28.0,0.8854560256532098,0.4647231720437686
Czechia,2024,10,2.0,50.0755,14.4378,9.0,29.0,17.0,39.0,13.333333333333334,19.2,0.9350162426854148,0.35460488704253557
Czechia,2024,11,0.0,50.0755,14.4378,2.0,9.0,29.0,17.0,3.6666666666666665,11.4,0.970941817426052,0.23931566428755804
Czechia,2024,12,2.0,50.0755,14.4378,0.0,2.0,9.0,29.0,1.3333333333333333,8.4,0.992708874098054,0.120536680255323
Czechia,2024,13,3.0,50.0755,14.4378,2.0,0.0,2.0,9.0,1.6666666666666667,3.2,1.0,-1.6081226496766366e-16
Czechia,2024,14,2.0,50.0755,14.4378,3.0,2.0,0.0,2.0,2.3333333333333335,1.8,0.992708874098054,-0.12053668025532288
Czechia,2024,15,1.0,50.0755,14.4378,2.0,3.0,2.0,0.0,2.0,1.6,0.9709418174260521,-0.2393156642875575
Czechia,2024,16,1.0,50.0755,14.4378,1.0,2.0,3.0,2.0,1.3333333333333333,1.8,0.9350162426854148,-0.35460488704253545
Czechia,2024,17,0.0,50.0755,14.4378,1.0,1.0,2.0,3.0,0.6666666666666666,1.4,0.8854560256532099,-0.4647231720437685
Czechia,2024,18,0.0,50.0755,14.4378,0.0,1.0,1.0,2.0,0.3333333333333333,0.8,0.8229838658936565,-0.5680647467311557
Denmark,2021,29,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.3546048870425356,-0.9350162426854148
Denmark,2021,30,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.46472317204376806,-0.8854560256532101
Denmark,2021,31,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.5680647467311556,-0.8229838658936565
Denmark,2021,32,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.663122658240795,-0.7485107481711013
Denmark,2021,33,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,-0.6631226582407952
Denmark,2021,34,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.8229838658936564,-0.5680647467311559
Denmark,2021,35,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.8854560256532096,-0.4647231720437691
Denmark,2021,36,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.9350162426854147,-0.3546048870425359
Denmark,2021,37,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.970941817426052,-0.23931566428755774
Denmark,2021,38,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,-0.12053668025532357
Denmark,2021,39,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
Denmark,2021,40,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,0.1205366802553232
Denmark,2021,41,1.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.9709418174260521,0.23931566428755738
Denmark,2021,42,0.0,55.6761,12.5683,1.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.9350162426854148,0.35460488704253557
Denmark,2021,43,0.0,55.6761,12.5683,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,-0.8854560256532101,0.464723172043768
Denmark,2021,44,0.0,55.6761,12.5683,0.0,0.0,1.0,0.0,0.0,0.2,-0.822983865893657,0.5680647467311548
Denmark,2021,45,0.0,55.6761,12.5683,0.0,0.0,0.0,1.0,0.0,0.2,-0.7485107481711011,0.6631226582407953
Denmark,2021,46,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.6631226582407956,0.7485107481711007
Denmark,2021,47,0.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.5680647467311559,0.8229838658936564
Denmark,2021,48,1.0,55.6761,12.5683,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.4647231720437684,0.88545602565321
Denmark,2021,49,0.0,55.6761,12.5683,1.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.35460488704253595,0.9350162426854147
Denmark,2021,50,0.0,55.6761,12.5683,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,-0.2393156642875578,0.970941817426052
Denmark,2021,51,2.0,55.6761,12.5683,0.0,0.0,1.0,0.0,0.6666666666666666,0.6,-0.12053668025532363,0.992708874098054
Denmark,2021,52,1.0,55.6761,12.5683,2.0,0.0,0.0,1.0,1.0,0.8,6.432490598706546e-16,1.0
Denmark,2022,1,0.0,55.6761,12.5683,1.0,2.0,0.0,0.0,1.0,0.6,0.12053668025532305,0.992708874098054
Denmark,2022,2,1.0,55.6761,12.5683,0.0,1.0,2.0,0.0,0.6666666666666666,0.8,0.23931566428755774,0.970941817426052
Denmark,2022,3,2.0,55.6761,12.5683,1.0,0.0,1.0,2.0,1.0,1.2,0.3546048870425356,0.9350162426854148
Denmark,2022,4,2.0,55.6761,12.5683,2.0,1.0,0.0,1.0,1.6666666666666667,1.2,0.4647231720437685,0.8854560256532099
Denmark,2022,5,1.0,55.6761,12.5683,2.0,2.0,1.0,0.0,1.6666666666666667,1.2,0.5680647467311558,0.8229838658936564
Denmark,2022,6,2.0,55.6761,12.5683,1.0,2.0,2.0,1.0,1.6666666666666667,1.6,0.6631226582407952,0.7485107481711011
Denmark,2022,7,3.0,55.6761,12.5683,2.0,1.0,2.0,2.0,2.0,2.0,0.7485107481711011,0.6631226582407953
Denmark,2022,8,16.0,55.6761,12.5683,3.0,2.0,1.0,2.0,7.0,4.8,0.8229838658936564,0.5680647467311558
Denmark,2022,9,37.0,55.6761,12.5683,16.0,3.0,2.0,1.0,18.666666666666668,11.8,0.8854560256532098,0.4647231720437686
Denmark,2022,10,74.0,55.6761,12.5683,37.0,16.0,3.0,2.0,42.333333333333336,26.4,0.9350162426854148,0.35460488704253557
Denmark,2022,11,114.0,55.6761,12.5683,74.0,37.0,16.0,3.0,75.0,48.8,0.970941817426052,0.23931566428755804
Denmark,2022,12,172.0,55.6761,12.5683,114.0,74.0,37.0,16.0,120.0,82.6,0.992708874098054,0.120536680255323
Denmark,2022,13,86.0,55.6761,12.5683,172.0,114.0,74.0,37.0,124.0,96.6,1.0,-1.6081226496766366e-16
Denmark,2022,14,86.0,55.6761,12.5683,86.0,172.0,114.0,74.0,114.66666666666667,106.4,0.992708874098054,-0.12053668025532288
Denmark,2022,15,32.0,55.6761,12.5683,86.0,86.0,172.0,114.0,68.0,98.0,0.9709418174260521,-0.2393156642875575
Denmark,2022,16,27.0,55.6761,12.5683,32.0,86.0,86.0,172.0,48.333333333333336,80.6,0.9350162426854148,-0.35460488704253545
Denmark,2022,17,22.0,55.6761,12.5683,27.0,32.0,86.0,86.0,27.0,50.6,0.8854560256532099,-0.4647231720437685
Denmark,2022,18,10.0,55.6761,12.5683,22.0,27.0,32.0,86.0,19.666666666666668,35.4,0.8229838658936565,-0.5680647467311557
Denmark,2022,19,4.0,55.6761,12.5683,10.0,22.0,27.0,32.0,12.0,19.0,0.7485107481711013,-0.6631226582407951
Denmark,2022,20,4.0,55.6761,12.5683,4.0,10.0,22.0,27.0,6.0,13.4,0.6631226582407952,-0.7485107481711012
Denmark,2022,21,3.0,55.6761,12.5683,4.0,4.0,10.0,22.0,3.6666666666666665,8.6,0.5680647467311558,-0.8229838658936564
Denmark,2022,22,0.0,55.6761,12.5683,3.0,4.0,4.0,10.0,2.3333333333333335,4.2,0.46472317204376906,-0.8854560256532096
Denmark,2022,23,2.0,55.6761,12.5683,0.0,3.0,4.0,4.0,1.6666666666666667,2.6,0.35460488704253584,-0.9350162426854147
Denmark,2022,24,1.0,55.6761,12.5683,2.0,0.0,3.0,4.0,1.0,2.0,0.23931566428755768,-0.970941817426052
Denmark,2022,25,1.0,55.6761,12.5683,1.0,2.0,0.0,3.0,1.3333333333333333,1.4,0.12053668025532308,-0.992708874098054
Denmark,2022,26,0.0,55.6761,12.5683,1.0,1.0,2.0,0.0,0.6666666666666666,0.8,-3.216245299353273e-16,-1.0
Denmark,2022,27,1.0,55.6761,12.5683,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,-0.12053668025532283,-0.992708874098054
Denmark,2022,28,2.0,55.6761,12.5683,1.0,0.0,1.0,1.0,1.0,1.0,-0.23931566428755743,-0.9709418174260521
Denmark,2022,29,0.0,55.6761,12.5683,2.0,1.0,0.0,1.0,1.0,0.8,-0.3546048870425356,-0.9350162426854148
Denmark,2022,30,1.0,55.6761,12.5683,0.0,2.0,1.0,0.0,1.0,0.8,-0.46472317204376806,-0.8854560256532101
Denmark,2022,31,0.0,55.6761,12.5683,1.0,0.0,2.0,1.0,0.3333333333333333,0.8,-0.5680647467311556,-0.8229838658936565
Denmark,2022,32,5.0,55.6761,12.5683,0.0,1.0,0.0,2.0,2.0,1.6,-0.663122658240795,-0.7485107481711013
Denmark,2022,33,0.0,55.6761,12.5683,5.0,0.0,1.0,0.0,1.6666666666666667,1.2,-0.7485107481711011,-0.6631226582407952
Denmark,2022,34,2.0,55.6761,12.5683,0.0,5.0,0.0,1.0,2.3333333333333335,1.6,-0.8229838658936564,-0.5680647467311559
Denmark,2022,35,1.0,55.6761,12.5683,2.0,0.0,5.0,0.0,1.0,1.6,-0.8854560256532096,-0.4647231720437691
Denmark,2022,36,0.0,55.6761,12.5683,1.0,2.0,0.0,5.0,1.0,1.6,-0.9350162426854147,-0.3546048870425359
Denmark,2022,37,1.0,55.6761,12.5683,0.0,1.0,2.0,0.0,0.6666666666666666,0.8,-0.970941817426052,-0.23931566428755774
Denmark,2022,38,0.0,55.6761,12.5683,1.0,0.0,1.0,2.0,0.3333333333333333,0.8,-0.992708874098054,-0.12053668025532357
Denmark,2022,39,1.0,55.6761,12.5683,0.0,1.0,0.0,1.0,0.6666666666666666,0.6,-1.0,-1.8369701987210297e-16
Denmark,2022,40,2.0,55.6761,12.5683,1.0,0.0,1.0,0.0,1.0,0.8,-0.992708874098054,0.1205366802553232
Denmark,2022,41,3.0,55.6761,12.5683,2.0,1.0,0.0,1.0,2.0,1.4,-0.9709418174260521,0.23931566428755738
Denmark,2022,42,2.0,55.6761,12.5683,3.0,2.0,1.0,0.0,2.3333333333333335,1.6,-0.9350162426854148,0.35460488704253557
Denmark,2022,43,2.0,55.6761,12.5683,2.0,3.0,2.0,1.0,2.3333333333333335,2.0,-0.8854560256532101,0.464723172043768
Denmark,2022,44,0.0,55.6761,12.5683,2.0,2.0,3.0,2.0,1.3333333333333333,1.8,-0.822983865893657,0.5680647467311548
Denmark,2022,45,4.0,55.6761,12.5683,0.0,2.0,2.0,3.0,2.0,2.2,-0.7485107481711011,0.6631226582407953
Denmark,2022,46,2.0,55.6761,12.5683,4.0,0.0,2.0,2.0,2.0,2.0,-0.6631226582407956,0.7485107481711007
Denmark,2022,47,2.0,55.6761,12.5683,2.0,4.0,0.0,2.0,2.6666666666666665,2.0,-0.5680647467311559,0.8229838658936564
Denmark,2022,48,4.0,55.6761,12.5683,2.0,2.0,4.0,0.0,2.6666666666666665,2.4,-0.4647231720437684,0.88545602565321
Denmark,2022,49,7.0,55.6761,12.5683,4.0,2.0,2.0,4.0,4.333333333333333,3.8,-0.35460488704253595,0.9350162426854147
Denmark,2022,50,26.0,55.6761,12.5683,7.0,4.0,2.0,2.0,12.333333333333334,8.2,-0.2393156642875578,0.970941817426052
Denmark,2022,51,46.0,55.6761,12.5683,26.0,7.0,4.0,2.0,26.333333333333332,17.0,-0.12053668025532363,0.992708874098054
Denmark,2022,52,18.0,55.6761,12.5683,46.0,26.0,7.0,4.0,30.0,20.2,6.432490598706546e-16,1.0
Denmark,2023,1,19.0,55.6761,12.5683,18.0,46.0,26.0,7.0,27.666666666666668,23.2,0.12053668025532305,0.992708874098054
Denmark,2023,2,19.0,55.6761,12.5683,19.0,18.0,46.0,26.0,18.666666666666668,25.6,0.23931566428755774,0.970941817426052
Denmark,2023,3,23.0,55.6761,12.5683,19.0,19.0,18.0,46.0,20.333333333333332,25.0,0.3546048870425356,0.9350162426854148
Denmark,2023,4,32.0,55.6761,12.5683,23.0,19.0,19.0,18.0,24.666666666666668,22.2,0.4647231720437685,0.8854560256532099
Denmark,2023,5,28.0,55.6761,12.5683,32.0,23.0,19.0,19.0,27.666666666666668,24.2,0.5680647467311558,0.8229838658936564
Denmark,2023,6,35.0,55.6761,12.5683,28.0,32.0,23.0,19.0,31.666666666666668,27.4,0.6631226582407952,0.7485107481711011
Denmark,2023,7,30.0,55.6761,12.5683,35.0,28.0,32.0,23.0,31.0,29.6,0.7485107481711011,0.6631226582407953
Denmark,2023,8,55.0,55.6761,12.5683,30.0,35.0,28.0,32.0,40.0,36.0,0.8229838658936564,0.5680647467311558
Denmark,2023,9,17.0,55.6761,12.5683,55.0,30.0,35.0,28.0,34.0,33.0,0.8854560256532098,0.4647231720437686
Denmark,2023,10,39.0,55.6761,12.5683,17.0,55.0,30.0,35.0,37.0,35.2,0.9350162426854148,0.35460488704253557
Denmark,2023,11,29.0,55.6761,12.5683,39.0,17.0,55.0,30.0,28.333333333333332,34.0,0.970941817426052,0.23931566428755804
Denmark,2023,12,42.0,55.6761,12.5683,29.0,39.0,17.0,55.0,36.666666666666664,36.4,0.992708874098054,0.120536680255323
Denmark,2023,13,22.0,55.6761,12.5683,42.0,29.0,39.0,17.0,31.0,29.8,1.0,-1.6081226496766366e-16
Denmark,2023,14,10.0,55.6761,12.5683,22.0,42.0,29.0,39.0,24.666666666666668,28.4,0.992708874098054,-0.12053668025532288
Denmark,2023,15,8.0,55.6761,12.5683,10.0,22.0,42.0,29.0,13.333333333333334,22.2,0.9709418174260521,-0.2393156642875575
Denmark,2023,16,2.0,55.6761,12.5683,8.0,10.0,22.0,42.0,6.666666666666667,16.8,0.9350162426854148,-0.35460488704253545
Denmark,2023,17,8.0,55.6761,12.5683,2.0,8.0,10.0,22.0,6.0,10.0,0.8854560256532099,-0.4647231720437685
Denmark,2023,18,4.0,55.6761,12.5683,8.0,2.0,8.0,10.0,4.666666666666667,6.4,0.8229838658936565,-0.5680647467311557
Denmark,2023,19,5.0,55.6761,12.5683,4.0,8.0,2.0,8.0,5.666666666666667,5.4,0.7485107481711013,-0.6631226582407951
Denmark,2023,20,0.0,55.6761,12.5683,5.0,4.0,8.0,2.0,3.0,3.8,0.6631226582407952,-0.7485107481711012
Denmark,2023,21,1.0,55.6761,12.5683,0.0,5.0,4.0,8.0,2.0,3.6,0.5680647467311558,-0.8229838658936564
Denmark,2023,22,1.0,55.6761,12.5683,1.0,0.0,5.0,4.0,0.6666666666666666,2.2,0.46472317204376906,-0.8854560256532096
Denmark,2023,23,1.0,55.6761,12.5683,1.0,1.0,0.0,5.0,1.0,1.6,0.35460488704253584,-0.9350162426854147
Denmark,2023,24,2.0,55.6761,12.5683,1.0,1.0,1.0,0.0,1.3333333333333333,1.0,0.23931566428755768,-0.970941817426052
Denmark,2023,25,0.0,55.6761,12.5683,2.0,1.0,1.0,1.0,1.0,1.0,0.12053668025532308,-0.992708874098054
Denmark,2023,26,1.0,55.6761,12.5683,0.0,2.0,1.0,1.0,1.0,1.0,-3.216245299353273e-16,-1.0
Denmark,2023,27,2.0,55.6761,12.5683,1.0,0.0,2.0,1.0,1.0,1.2,-0.12053668025532283,-0.992708874098054
Denmark,2023,28,1.0,55.6761,12.5683,2.0,1.0,0.0,2.0,1.3333333333333333,1.2,-0.23931566428755743,-0.9709418174260521
Denmark,2023,29,0.0,55.6761,12.5683,1.0,2.0,1.0,0.0,1.0,0.8,-0.3546048870425356,-0.9350162426854148
Denmark,2023,30,3.0,55.6761,12.5683,0.0,1.0,2.0,1.0,1.3333333333333333,1.4,-0.46472317204376806,-0.8854560256532101
Denmark,2023,31,1.0,55.6761,12.5683,3.0,0.0,1.0,2.0,1.3333333333333333,1.4,-0.5680647467311556,-0.8229838658936565
Denmark,2023,32,0.0,55.6761,12.5683,1.0,3.0,0.0,1.0,1.3333333333333333,1.0,-0.663122658240795,-0.7485107481711013
Denmark,2023,33,0.0,55.6761,12.5683,0.0,1.0,3.0,0.0,0.3333333333333333,0.8,-0.7485107481711011,-0.6631226582407952
Denmark,2023,34,1.0,55.6761,12.5683,0.0,0.0,1.0,3.0,0.3333333333333333,1.0,-0.8229838658936564,-0.5680647467311559
Denmark,2023,35,2.0,55.6761,12.5683,1.0,0.0,0.0,1.0,1.0,0.8,-0.8854560256532096,-0.4647231720437691
Denmark,2023,36,1.0,55.6761,12.5683,2.0,1.0,0.0,0.0,1.3333333333333333,0.8,-0.9350162426854147,-0.3546048870425359
Denmark,2023,37,0.0,55.6761,12.5683,1.0,2.0,1.0,0.0,1.0,0.8,-0.970941817426052,-0.23931566428755774
Denmark,2023,38,0.0,55.6761,12.5683,0.0,1.0,2.0,1.0,0.3333333333333333,0.8,-0.992708874098054,-0.12053668025532357
Denmark,2023,39,2.0,55.6761,12.5683,0.0,0.0,1.0,2.0,0.6666666666666666,1.0,-1.0,-1.8369701987210297e-16
Denmark,2023,40,1.0,55.6761,12.5683,2.0,0.0,0.0,1.0,1.0,0.8,-0.992708874098054,0.1205366802553232
Denmark,2023,41,3.0,55.6761,12.5683,1.0,2.0,0.0,0.0,2.0,1.2,-0.9709418174260521,0.23931566428755738
Denmark,2023,42,3.0,55.6761,12.5683,3.0,1.0,2.0,0.0,2.3333333333333335,1.8,-0.9350162426854148,0.35460488704253557
Denmark,2023,43,4.0,55.6761,12.5683,3.0,3.0,1.0,2.0,3.3333333333333335,2.6,-0.8854560256532101,0.464723172043768
Denmark,2023,44,1.0,55.6761,12.5683,4.0,3.0,3.0,1.0,2.6666666666666665,2.4,-0.822983865893657,0.5680647467311548
Denmark,2023,45,5.0,55.6761,12.5683,1.0,4.0,3.0,3.0,3.3333333333333335,3.2,-0.7485107481711011,0.6631226582407953
Denmark,2023,46,9.0,55.6761,12.5683,5.0,1.0,4.0,3.0,5.0,4.4,-0.6631226582407956,0.7485107481711007
Denmark,2023,47,6.0,55.6761,12.5683,9.0,5.0,1.0,4.0,6.666666666666667,5.0,-0.5680647467311559,0.8229838658936564
Denmark,2023,48,9.0,55.6761,12.5683,6.0,9.0,5.0,1.0,8.0,6.0,-0.4647231720437684,0.88545602565321
Denmark,2023,49,42.0,55.6761,12.5683,9.0,6.0,9.0,5.0,19.0,14.2,-0.35460488704253595,0.9350162426854147
Denmark,2023,50,74.0,55.6761,12.5683,42.0,9.0,6.0,9.0,41.666666666666664,28.0,-0.2393156642875578,0.970941817426052
